playerId,player,team,bye,exp,age,position,dataScrapeId,dstBlk,dstFumlRec,dstInt,dstPtsAllow,dstRetTd,dstSack,dstSafety,dstTd,fg,fg0019,fg2029,fg3039,fg4049,fg50,fgAtt,fgMiss,fumbles,games,idpAst,idpFumlForce,idpFumlRec,idpInt,idpPD,idpSack,idpSolo,idpTFL,idpTd,pass300,pass350,pass40,pass400,passAtt,passComp,passCompPct,passInc,passInt,passTds,passYds,rec,rec100,rec150,rec200,rec40,recTds,recYds,returnTds,returnYds,rush100,rush150,rush200,rush40,rushAtt,rushTds,rushYds,sacks,twoPts,xp,fpts,vab,price
2556519,Alex Erickson,CIN,0.0,4.0,28.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44157165,0.9,0.3,0.1,0.0,0.223266564,279.4444684,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1.3,0.0,0.0,0.0,48.65561787400001,0.0,0
2556528,D.J. Foster,ARI,0.0,4.0,0.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,6.78,0.0,0.0,0.0,2.107,0.0,0
2556661,Kalif Raymond,TEN,0.0,4.0,26.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61601167,0.4,0.1,0.05,0.0,1.156128405,195.3537743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28815953,0.0,0
2556762,Elijhaa Penny,NYG,0.0,4.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0
2556803,C.J. Ham,MIN,0.0,4.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.32,55.92,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.17,21.32,0.0,0.0,0.0,17.444,0.0,0
2556836,Duke Williams,BUF,0.0,4.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59642325,0.4,0.1,0.05,0.0,1.976602086,370.509687,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,75.869001486,0.0,0
2556855,Marcus Johnson,IND,0.0,4.0,26.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470525292,0.3,0.1,0.04,0.0,0.723385214,108.199144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.630750976,0.0,0
2556885,Jalen Richard,LVR,0.0,4.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538002981,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39615746,0.0,0.0,0.0,0.0,0.589612221,260.3478261,0.0,0.0,0.2,0.06,0.02,0.0,57.31309048,1.486705455,278.3427782,0.0,0.0,0.0,92.109115003,0.0,0
2557033,Garrett Griffin,NO,0.0,0.0,0.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.0,0
2557034,Marvin Hall,DET,0.0,4.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.441047766,0.2,0.08,0.03,0.0,0.423266564,137.7643143,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,7.22,0.0,0.0,0.0,25.479078580000003,0.0,0
2557531,Troymaine Pope,FA,0.0,4.0,27.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.15,14.3,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.17,18.36,0.0,0.0,0.0,7.306000000000001,0.0,0
2557848,Corey Davis,TEN,0.0,3.0,25.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33848414,1.1,0.4,0.1,0.0,3.802510319,661.7163187,0.0,0.0,0.0,0.0,0.0,0.0,1.076058182,0.004493984,9.416770909,0.0,0.0,0.0,136.7558159389,0.0,0
2557856,O.J. Howard,TB,0.0,3.0,26.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805067064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68458284,1.1,0.4,0.1,0.0,2.826757438,452.461533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.476079576,0.0,0
2557858,Evan Engram,NYG,0.0,3.0,26.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9772973,1.3,0.4,0.2,0.0,5.272607161,746.5713162,0.0,0.0,0.0,0.0,0.0,0.0,0.933404908,0.0,5.496717791,0.0,0.0,0.0,170.2817406851,14.492482373099989,5
2557859,Jake Butt,DEN,0.0,3.0,25.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.608539326,0.06,0.02,0.01,0.0,0.629805924,98.75354443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.262729313,0.0,0
2557863,Zay Jones,LVR,0.0,3.0,25.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94527068,0.3,0.1,0.04,0.0,1.532604699,250.2924208,0.0,0.0,0.0,0.0,0.0,0.0,0.506134969,0.0,2.182576687,0.0,0.0,0.0,59.3883986227,0.0,0
2557866,Jehu Chesson,NYJ,0.0,3.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.16,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,5.63,0.0,0.0,0.0,4.889,0.0,0
2557870,Taywan Taylor,CLE,0.0,3.0,0.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326750973,0.2,0.06,0.02,0.0,0.534688716,102.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.735883269,0.0,0
2557886,Jeremy Sprinkle,WAS,0.0,3.0,26.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57534665,0.6,0.2,0.08,0.0,1.382044653,220.9293655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.960551118,0.0,0
2557889,Gerald Everett,LAR,0.0,3.0,26.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.55619271,1.1,0.4,0.1,0.0,2.731800303,408.0407564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75107016800001,0.0,0
2557895,Dede Westbrook,JAC,0.0,3.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522414307,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.47311398,1.1,0.4,0.1,0.0,3.561147877,613.5618356,0.0,0.0,0.0,0.0,0.0,0.0,3.0056,0.035920145,23.08670545,0.0,0.0,0.0,142.15313329600002,0.0,0
2557898,Cooper Kupp,LAR,0.0,3.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.35835488,2.0,0.7,0.2,0.0,8.120020171,1062.088946,0.0,0.0,0.0,0.0,0.0,0.0,1.720727273,0.0,7.613090909,0.0,0.0,0.0,240.5106766169,65.07408872110003,26
2557917,Kareem Hunt,CLE,0.0,3.0,25.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02533532,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7613866,0.0,0.0,0.0,0.0,2.257673692,461.0051135,0.0,0.0,0.8,0.3,0.1,0.0,120.5744771,4.647483737,534.4267754,0.0,0.0,0.0,188.659514104,56.77672174600002,23
2557922,C.J. Beathard,SF,0.0,3.0,27.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.01,3.275038521,1.336057201,0.0,0.0,0.13360572,0.13360572,17.70275792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26721144,0.0,0.0,1.2,0.0,0.0,1.3433503568,0.0,0
2557934,Elijah McGuire,KC,0.0,3.0,26.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.198921418,0.0,0.0,0.0,0.0,0.352696456,59.37580894,0.0,0.0,0.4,0.1,0.05,0.0,37.441849,0.0,4.74,0.0,0.0,0.0,12.426681048,0.0,0
2557952,Wayne Gallman,NYG,0.0,3.0,26.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847743191,0.0,0.0,0.0,0.0,0.113735409,31.13587549,0.0,0.0,0.2,0.07,0.03,0.0,23.57142023,0.073495007,60.95198288,0.0,0.0,0.0,13.579911524,0.0,0
2557960,Ryan Switzer,PIT,0.0,3.0,26.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41219844,0.1,0.03,0.01,0.0,0.363346304,99.70435798,0.0,0.0,0.0,0.0,0.0,0.0,0.220485021,0.0,1.561768902,0.0,0.0,0.0,23.7188889522,0.0,0
2557973,Leonard Fournette,JAC,0.0,3.0,24.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830402385,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.61652174,0.0,0.0,0.0,0.0,1.206279358,398.6045587,0.0,0.0,1.9,0.6,0.2,0.0,238.1456169,7.301888909,997.1075604,0.0,0.0,0.0,238.745536097,106.86274373900002,43
2557976,Joe Mixon,CIN,0.0,3.0,24.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538002981,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16809636,0.0,0.0,0.0,0.0,1.990459965,330.0690066,0.0,0.0,5.0,0.9,0.3,0.0,275.7661927,8.653948001,1189.185254,0.0,0.0,0.0,255.345961273,123.46316891500001,50
2557977,Jeremy McNichols,FA,0.0,3.0,25.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,4.83,0.0,0.0,0.0,2.595,0.0,0
2557978,James Conner,PIT,0.0,3.0,25.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366467958,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.58103408,0.0,0.0,0.0,0.0,2.005691396,340.1490671,0.0,0.0,1.6,0.5,0.2,0.0,209.4808461,6.447641281,933.7801932,0.0,0.0,0.0,214.59455229800002,82.71175994000004,33
2557986,David Njoku,CLE,0.0,3.0,24.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.48769683,0.7,0.2,0.09,0.0,2.894059506,363.0280484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.616855726,0.0,0
2557991,Dalvin Cook,MIN,0.0,3.0,25.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097466468,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92352526,0.0,0.0,0.0,0.0,1.731372157,505.3543318,0.0,0.0,2.3,0.8,0.3,0.0,261.0704935,10.44141849,1216.625097,0.0,0.0,0.0,295.865812618,163.98302026000002,67
2557997,Christian McCaffrey,CAR,0.0,3.0,24.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.245603577,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6724794,0.0,0.0,0.0,0.0,4.55433537,905.3137771,0.0,0.0,2.9,0.8,0.3,0.0,254.1723854,9.419621354,1208.716522,0.0,0.0,0.0,396.18243892299995,264.299646565,108
2558008,Mitchell Trubisky,CHI,0.0,3.0,26.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97466468,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,0.0,0.3,310.9602478,226.9348884,0.0,0.0,9.436780259,14.77130435,2321.571328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5326557,1.350065455,132.9783564,46.9,0.0,0.0,195.73264562699998,0.0,0
2558010,John Ross,CIN,0.0,3.0,0.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146199702,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1972738,0.8,0.3,0.09,0.0,3.245440658,435.096933,0.0,0.0,0.0,0.0,0.0,0.0,3.767374545,0.0,14.10599273,0.0,0.0,0.0,91.151611215,0.0,0
2558019,Alvin Kamara,NO,0.0,3.0,24.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684202683,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16833137,0.0,0.0,0.0,0.0,3.03336727,615.038709,0.0,0.0,1.8,0.6,0.2,0.0,192.2113514,8.778884483,915.9837077,0.0,0.0,0.0,301.091475509,169.20868315100003,69
2558049,Michael Roberts,FA,0.0,3.0,26.0,TE,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.248761329,0.05,0.02,0.01,0.0,0.443705942,68.96231621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.807228602,0.0,0
2558052,Kenny Golladay,DET,0.0,3.0,27.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805067064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.95481786,2.3,0.8,0.3,0.0,8.942158346,1226.675482,0.0,0.0,0.0,0.0,0.0,0.0,0.250181818,0.0,1.250909091,0.0,0.0,0.0,248.98520585310004,73.54861795730005,30
2558063,Deshaun Watson,HOU,0.0,3.0,25.0,QB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,0.0,0.5,524.8785569,345.8335018,0.0,0.0,12.64575895,25.77094302,4006.044518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.99137485,5.061896135,467.5699034,60.4,0.0,0.0,370.85319382,22.604808321999997,9
2558066,Curtis Samuel,CAR,0.0,3.0,24.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00989424,1.2,0.4,0.2,0.0,4.645414627,599.6232073,0.0,0.0,0.0,0.0,0.0,0.0,15.41853091,1.053709417,113.4692945,0.0,0.0,0.0,153.97588570399998,0.0,0
2558071,Isaiah Ford,MIA,0.0,3.0,24.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.20745763,1.0,0.3,0.1,0.0,0.193497689,287.3605239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.004496153999995,0.0,0
2558091,Noah Brown,DAL,0.0,3.0,0.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.371432974,0.1,0.04,0.01,0.0,0.153805855,49.57657935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251926039,0.0,0
2558105,Chris Godwin,TB,0.0,3.0,24.0,WR,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51266766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96706228,2.2,0.7,0.3,0.0,8.211705899,1185.734231,0.0,0.0,0.0,0.0,0.0,0.0,1.535767273,0.046417393,10.20664727,0.0,0.0,0.0,249.571886879,74.13529898320002,30
2558112,Brian Hill,ATL,0.0,3.0,25.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37645914,0.0,0.0,0.0,0.0,0.254202335,104.4944358,0.0,0.0,1.0,0.3,0.1,0.0,63.65655642,1.174550642,196.8907846,0.0,0.0,0.0,51.387499042,0.0,0
2558116,Aaron Jones,GB,0.0,3.0,26.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.902533532,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.38507638,0.0,0.0,0.0,0.0,2.247673926,377.5674433,0.0,0.0,2.1,0.7,0.3,0.0,222.7797415,10.29364892,1041.548031,0.0,0.0,0.0,257.83696029,125.95416793199999,51
2558123,Marlon Mack,IND,0.0,3.0,0.0,RB,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02533532,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32924794,0.0,0.0,0.0,0.0,0.555481114,107.4924962,0.0,0.0,1.7,0.6,0.2,0.0,170.0432315,5.514396709,704.6103382,0.0,0.0,0.0,131.882792358,0.0,0
